G	ifd_prop	time_to_IFD	sd_intake	
2360	0.99848	9.91038	9.16336e-05	
2370	0.99893	9.64026	9.3352e-05	
2380	0.99897	9.8802	8.8251e-05	
2390	0.99874	10.0002	8.01049e-05	
2400	0.99879	9.81044	9.7718e-05	
2410	0.99826	10.0002	0.000121627	
2420	0.99819	10.0004	0.0001108	
2430	0.99898	9.87029	7.81078e-05	
2440	0.99861	10.0001	0.000117228	
2450	0.9988	9.89027	8.50206e-05	
2460	0.99864	10.0002	0.000122653	
2470	0.99892	9.99031	9.04733e-05	
2480	0.99792	10.0002	0.000162785	
2490	0.99874	9.99019	9.50932e-05	
2500	0.99873	9.85037	7.68717e-05	
2510	0.99868	10.0004	0.000100129	
2520	0.99902	9.9204	8.62022e-05	
2530	0.99896	9.63013	8.97182e-05	
2540	0.99827	10.0004	0.000130028	
2550	0.99905	9.79044	8.26766e-05	
2560	0.9979	10.0004	0.000142237	
2570	0.99797	10.0004	0.000109416	
2580	0.99864	9.9704	0.000104253	
2590	0.99887	9.80044	8.35387e-05	
2600	0.99838	10.0003	0.000116542	
2610	0.9985	9.93034	0.000108645	
2620	0.99849	9.93048	0.000116104	
2630	0.99811	9.82041	0.000125657	
2640	0.99814	10.0003	9.03525e-05	
2650	0.99743	9.88026	0.000124118	
2660	0.99759	10.0005	0.000152581	
2670	0.99774	9.95052	0.00013239	
2680	0.9977	10.0004	0.000150565	
2690	0.99797	9.8603	0.000139504	
2700	0.99737	10.0004	0.000151353	
2710	0.99746	10.0003	0.000138583	
2720	0.99739	10.0002	0.000119404	
2730	0.99803	10.0003	0.00011394	
2740	0.99783	10.0003	0.000131264	
2750	0.99757	10.0003	0.000147962	
2760	0.9973	10.0003	0.000119443	
2770	0.99823	9.93026	0.000141082	
2780	0.99747	9.85037	0.00013086	
2790	0.99719	10.0003	0.000144656	
2800	0.99835	10.0003	8.69489e-05	
2810	0.99717	10.0002	0.000153609	
2820	0.99769	10.0004	0.000139497	
2830	0.99739	9.79032	0.000137632	
2840	0.99756	9.82033	0.000116574	
2850	0.99728	10.0002	0.000130304	
2860	0.99648	10.0005	0.000183021	
2870	0.99749	10.0003	0.000162895	
2880	0.99714	10.0004	0.000126799	
2890	0.9962	10.0003	0.000172763	
2900	0.99714	9.90028	0.000134011	
2910	0.99748	10.0003	0.000156255	
2920	0.99632	10.0004	0.000123821	
2930	0.99752	9.9805	0.000130427	
2940	0.99701	10.0003	0.000140688	
2950	0.99753	10.0005	0.000137164	
2960	0.9969	9.93023	0.000151295	
2970	0.99696	10.0005	0.000151827	
2980	0.99668	9.96036	0.000144274	
2990	0.99758	9.92032	0.000112822	
3000	0.99771	9.96036	0.000114117	
3010	0.99637	9.89026	0.000148231	
3020	0.9964	9.93035	0.00016194	
