100	0.5	0.5	0.491094	0.500545	0.5	0.500545	0.467372	0.5	0.467372	0.491094	0.491094	0.5	0.499026	0.500545	0.491094	0.467372	0.491094	0.5	0.467372	0.500545	0.491094	0.5	0.500545	0.499026	0.500545	0.500545	0.5	0.491094	0.500545	0.5	0.506974	0.5	0.482918	0.491094	0.482918	0.500545	0.491094	0.491094	0.467372	0.467372	0.500545	0.5	0.491094	0.500545	0.5	0.467372	0.5	0.491094	0.491094	0.5	0.491094	0.482918	0.5	0.5	0.5	0.491094	0.491094	0.482918	0.467372	0.491094	0.482918	0.5	0.491094	0.5	0.491094	0.5	0.482918	0.500545	0.5	0.491094	0.500545	0.491094	0.5	0.500545	0.5	0.5	0.467372	0.5	0.467372	0.500545	0.467372	0.491094	0.491094	0.467372	0.491094	0.5	0.495302	0.5	0.5	0.5	0.491094	0.482918	0.491094	0.467372	0.500545	0.470404	0.491094	0.500545	0.491094	0.500545	
110	0.5	0.491094	0.491094	0.491094	0.495302	0.482918	0.5	0.491094	0.495302	0.500545	0.491094	0.491094	0.491094	0.482918	0.500545	0.491094	0.500545	0.491094	0.491094	0.500545	0.482918	0.491094	0.491094	0.500545	0.5	0.500545	0.491094	0.491094	0.487885	0.491094	0.491094	0.491094	0.467372	0.500545	0.491094	0.5	0.487885	0.491094	0.500545	0.500545	0.500545	0.491094	0.500545	0.491094	0.5	0.5	0.491094	0.491094	0.495302	0.500545	0.491094	0.500545	0.491094	0.491094	0.491094	0.500545	0.482918	0.500545	0.487885	0.487885	0.482918	0.495302	0.5	0.491094	0.491094	0.482918	0.500545	0.5	0.491094	0.491094	0.5	0.500545	0.491094	0.491094	0.496692	0.491094	0.491094	0.491094	0.491793	0.500545	0.482918	0.491094	0.5	0.492118	0.491094	0.493618	0.5	0.500545	0.491094	0.491094	0.491094	0.467372	0.487885	0.491094	0.491094	0.500545	0.5	0.482918	0.491094	0.487885	
120	0.491094	0.500545	0.491094	0.500545	0.453847	0.491094	0.487885	0.500545	0.487885	0.500545	0.496692	0.500545	0.500545	0.496692	0.491094	0.495302	0.500545	0.487885	0.467372	0.467372	0.500545	0.500545	0.496692	0.500545	0.496692	0.500545	0.500545	0.496692	0.491094	0.496692	0.496692	0.491094	0.496692	0.500545	0.500545	0.500545	0.496692	0.5	0.500545	0.496692	0.467372	0.500545	0.500545	0.491094	0.487885	0.500545	0.500545	0.500545	0.453847	0.491094	0.453847	0.496692	0.496692	0.500545	0.487885	0.491094	0.491094	0.500545	0.500545	0.487885	0.496692	0.5	0.5	0.500545	0.491094	0.500545	0.487885	0.500545	0.487885	0.467372	0.500545	0.500545	0.496692	0.491094	0.500545	0.5	0.467372	0.500545	0.491094	0.516731	0.491094	0.482918	0.496692	0.500545	0.496692	0.500545	0.496692	0.453847	0.491094	0.500545	0.516731	0.500545	0.5	0.500545	0.500545	0.496692	0.487885	0.500545	0.487885	0.467372	
130	0.496692	0.496692	0.496692	0.501305	0.491094	0.491094	0.496692	0.496692	0.491094	0.491094	0.496692	0.500545	0.467372	0.467372	0.496692	0.496692	0.496692	0.491094	0.491094	0.491094	0.496692	0.491094	0.496692	0.496692	0.467372	0.501305	0.491094	0.516731	0.500545	0.496692	0.500545	0.491094	0.496692	0.496692	0.500545	0.491094	0.467372	0.486383	0.493205	0.500545	0.467372	0.491094	0.516731	0.496692	0.500545	0.496692	0.496692	0.486383	0.496692	0.491094	0.496692	0.500545	0.500545	0.496692	0.500545	0.501305	0.487885	0.496692	0.496692	0.491094	0.500545	0.487885	0.491094	0.500545	0.491094	0.496692	0.500545	0.516731	0.486383	0.500545	0.49401	0.496692	0.486383	0.496692	0.496692	0.496692	0.467372	0.49401	0.496692	0.496692	0.496692	0.514604	0.491094	0.491094	0.496692	0.500545	0.467372	0.487885	0.496692	0.467372	0.487885	0.49401	0.49401	0.496692	0.516731	0.496692	0.49401	0.491094	0.500545	0.496692	
140	0.496692	0.491094	0.521914	0.467372	0.496692	0.467372	0.491094	0.491094	0.491094	0.496692	0.496692	0.467372	0.516731	0.496692	0.467372	0.496692	0.496692	0.491094	0.505916	0.496692	0.491094	0.496692	0.491094	0.496692	0.500545	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.500545	0.491094	0.496692	0.496692	0.496692	0.496692	0.467372	0.500545	0.500545	0.500545	0.491094	0.500545	0.500545	0.491094	0.491094	0.467372	0.505916	0.496692	0.496692	0.496692	0.500545	0.491094	0.496692	0.496692	0.496692	0.505916	0.496692	0.516731	0.500545	0.467372	0.496692	0.491094	0.496692	0.505916	0.496692	0.49401	0.491094	0.493205	0.500545	0.491094	0.516731	0.491094	0.491094	0.516731	0.491094	0.467372	0.491094	0.505916	0.496692	0.508507	0.496692	0.491094	0.500545	0.496692	0.467372	0.496692	0.496692	0.467372	0.505916	0.496692	0.516731	0.516731	0.500545	0.491094	0.496692	0.496692	0.496692	0.516731	
150	0.496692	0.496692	0.491094	0.491094	0.491094	0.467372	0.467372	0.491094	0.496692	0.496692	0.496692	0.491094	0.496692	0.491094	0.500545	0.467372	0.467372	0.467372	0.467372	0.467372	0.496692	0.496692	0.491094	0.496692	0.467372	0.467372	0.503858	0.496692	0.492026	0.467372	0.496692	0.496692	0.500545	0.496692	0.496692	0.496692	0.500545	0.467372	0.493205	0.467372	0.496692	0.493205	0.491094	0.491094	0.493205	0.491094	0.493205	0.496692	0.496692	0.496692	0.500545	0.491094	0.496692	0.496692	0.493205	0.496692	0.496692	0.500545	0.496692	0.467372	0.491094	0.503858	0.491094	0.493205	0.496692	0.467372	0.467372	0.491094	0.496692	0.496692	0.491094	0.496692	0.491094	0.496692	0.493205	0.496692	0.500545	0.496692	0.496692	0.496692	0.491094	0.491094	0.496692	0.496692	0.491094	0.496692	0.496692	0.467372	0.496692	0.467372	0.496692	0.493205	0.491094	0.491094	0.491094	0.496692	0.491094	0.496692	0.467372	0.496692	
160	0.491094	0.467372	0.496692	0.491094	0.467372	0.500545	0.496692	0.491094	0.491094	0.491094	0.503094	0.491094	0.496692	0.491094	0.489671	0.496692	0.496692	0.496692	0.471052	0.496692	0.491094	0.496692	0.496692	0.467372	0.491094	0.496692	0.500545	0.500545	0.493205	0.491094	0.496692	0.491094	0.503094	0.503094	0.491094	0.496692	0.496692	0.496692	0.496692	0.491094	0.467372	0.491094	0.467372	0.491094	0.491094	0.496692	0.491094	0.491094	0.495271	0.491094	0.496692	0.491094	0.493205	0.491094	0.491094	0.491094	0.496692	0.496692	0.500545	0.4999	0.500545	0.495271	0.467372	0.467372	0.491094	0.471052	0.500545	0.491094	0.491094	0.471052	0.505104	0.496692	0.495271	0.491094	0.491094	0.496692	0.491094	0.4999	0.496692	0.467372	0.496692	0.496692	0.491094	0.496692	0.496692	0.493205	0.500545	0.496692	0.471052	0.491094	0.500545	0.496692	0.500545	0.493205	0.491094	0.493205	0.471052	0.500545	0.503094	0.491094	
170	0.496692	0.491094	0.496692	0.496692	0.500545	0.491094	0.491094	0.491094	0.496692	0.491094	0.491094	0.491094	0.491619	0.491094	0.491094	0.491094	0.491094	0.491094	0.496692	0.491094	0.472635	0.496692	0.504471	0.491094	0.496692	0.496692	0.496692	0.496692	0.491094	0.491094	0.467372	0.496692	0.467372	0.491094	0.491094	0.491094	0.491094	0.500545	0.504471	0.491094	0.491094	0.491094	0.491094	0.496692	0.491094	0.491094	0.496692	0.491094	0.491094	0.491094	0.496692	0.493783	0.496692	0.467372	0.491094	0.493783	0.496692	0.467372	0.467372	0.496692	0.491094	0.491094	0.4999	0.504471	0.496692	0.467372	0.504471	0.491094	0.491094	0.504471	0.496692	0.496692	0.491094	0.491094	0.491094	0.491094	0.488315	0.491094	0.504471	0.496692	0.496692	0.491094	0.491094	0.491094	0.4999	0.496692	0.500545	0.4999	0.491094	0.467372	0.491094	0.4999	0.496692	0.491094	0.491094	0.491094	0.491094	0.467372	0.491094	0.4999	
180	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.496692	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.490038	0.490038	0.491094	0.496692	0.496692	0.490038	0.492276	0.491094	0.491094	0.492276	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.488681	0.492276	0.491094	0.491094	0.496692	0.491094	0.491094	0.496692	0.4999	0.4999	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.496692	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.4999	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.496692	0.491094	0.491094	0.491094	0.491094	0.491094	0.4999	0.491094	0.491094	0.491094	0.496692	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	
190	0.496692	0.496692	0.491094	0.491094	0.496692	0.496692	0.491094	0.491094	0.496692	0.491094	0.491094	0.496692	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.496692	0.495574	0.496692	0.491094	0.491094	0.491094	0.491094	0.491094	0.496692	0.491094	0.491094	0.491094	0.476239	0.490038	0.496692	0.496692	0.496692	0.491094	0.491094	0.491094	0.496692	0.491094	0.491094	0.496692	0.491094	0.496692	0.491094	0.496692	0.496692	0.495574	0.496692	0.491094	0.496692	0.496692	0.491094	0.496692	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.484554	0.496692	0.496692	0.496692	0.491094	0.491094	0.496692	0.496692	0.491094	0.491094	0.496692	0.496692	0.491094	0.491094	0.491094	0.496692	0.496692	0.491094	0.491094	0.491094	0.491094	0.491094	0.496692	0.491094	0.491094	0.491094	0.491094	0.495574	0.496692	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.491094	0.496692	0.491094	0.496692	
200	0.496692	0.491094	0.496692	0.496692	0.491094	0.496692	0.496692	0.491094	0.496692	0.495574	0.496692	0.496692	0.491094	0.491094	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.496692	0.495574	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.498094	0.496692	0.491094	0.496692	0.496692	0.491094	0.496692	0.496692	0.491094	0.495574	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.495574	0.491094	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.495574	0.496692	0.496692	0.496692	0.495574	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.491553	0.491094	0.496692	0.495574	0.491094	0.496692	0.496692	0.491094	0.496692	0.491094	0.495574	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.491094	0.491094	0.496692	0.496692	0.496692	0.491094	0.496692	0.491094	0.491094	
210	0.496692	0.491094	0.490754	0.496692	0.490754	0.489705	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.491094	0.496692	0.491094	0.491094	0.496692	0.496692	0.496692	0.487991	0.496692	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.496692	0.491094	0.491094	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.496692	0.491094	0.496692	0.491094	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.496692	0.473128	0.491094	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.491094	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.491094	0.491094	0.496692	0.491094	
220	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.496692	0.484921	0.508555	0.484921	0.496692	0.496692	0.496692	0.491094	0.496692	0.491094	0.496692	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.503444	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.491094	0.491094	0.496692	0.496692	0.503444	0.503444	0.496692	0.496692	0.496692	0.496692	0.491094	0.491094	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.496692	0.503444	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.491094	0.491094	0.491094	0.496692	0.496692	0.491094	0.499541	0.496692	0.496692	0.491094	0.496692	0.491094	0.491094	0.496692	0.491094	0.496692	0.496692	0.496692	0.503444	0.527078	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.491359	0.491094	0.491094	
230	0.505307	0.505307	0.505307	0.491094	0.491094	0.491094	0.496692	0.496692	0.505307	0.491094	0.491094	0.496692	0.496692	0.491094	0.496692	0.503444	0.496692	0.496692	0.496692	0.496692	0.491094	0.491094	0.491094	0.496692	0.491094	0.511614	0.491094	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.503444	0.503444	0.503444	0.496692	0.496692	0.491094	0.491094	0.491094	0.491094	0.491094	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.496692	0.503444	0.496692	0.491094	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.485209	0.496692	0.496692	0.511614	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.505307	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.505307	0.496692	0.491094	0.496692	0.491496	0.496692	0.496692	0.496692	0.496692	0.491094	0.491094	0.495141	0.496692	0.503444	
240	0.491094	0.496692	0.496692	0.496692	0.501685	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.491094	0.496692	0.511614	0.511614	0.497928	0.491094	0.491094	0.496692	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.491094	0.491094	0.496692	0.496692	0.511614	0.496692	0.491094	0.496692	0.496692	0.496692	0.496692	0.491094	0.496692	0.496692	0.491094	0.496692	0.496692	0.496692	0.511614	0.491094	0.496692	0.496692	0.496692	0.491094	0.491094	0.491094	0.47427	0.496692	0.496692	0.491094	0.491094	0.491094	0.511614	0.496692	0.496692	0.496692	0.496692	0.511614	0.491094	0.47427	0.497928	0.511614	0.491094	0.496692	0.496692	0.491094	0.491094	0.496692	0.491094	0.496692	0.496692	0.511614	0.491094	0.501685	0.511614	0.491094	0.511614	0.491094	0.491094	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	
250	0.496692	0.496692	0.511614	0.497026	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.511614	0.504702	0.511614	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.511614	0.496692	0.496692	0.511614	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.511614	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.504702	0.496692	0.496692	0.496692	0.511614	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.511614	0.504702	0.496692	0.511614	0.496692	0.496692	0.511614	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.511614	0.511614	0.511614	0.496692	0.497026	0.496692	0.504702	0.496692	0.496692	0.496692	0.496692	0.511614	0.511614	0.511614	0.491094	0.496692	0.496692	0.496692	0.496692	
260	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.500866	0.496692	0.496692	0.508192	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.511614	0.496692	0.496692	0.500866	0.496692	0.500866	0.496692	0.496692	0.496692	0.500866	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.508192	0.496692	0.496692	0.496692	0.496692	0.496692	0.500866	0.496692	0.496692	0.511614	0.496692	0.508192	0.508192	0.496692	0.496692	0.500866	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.500866	0.496692	0.508192	0.496692	0.496692	0.496692	0.496692	0.504702	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.508827	0.508192	0.496692	0.504775	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.511614	0.496692	0.496692	0.500866	0.496692	0.496692	0.496692	0.496692	
270	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.498447	0.496692	0.496692	0.496692	0.496692	0.496692	0.495088	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.494319	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.501831	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.501831	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	
280	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.497711	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496512	0.496692	0.496692	0.496692	0.496692	0.496692	0.496479	0.496692	0.496692	0.496692	0.496692	0.496479	0.496692	0.519788	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	0.496692	
