G	ifd_prop	time_to_IFD	sd_intake	
1640	0.99994	8.77052	0.000174508	
1650	0.99986	9.16026	0.000157396	
1660	0.99978	9.30053	0.000177053	
1670	0.99986	9.1003	0.000156429	
1680	0.9996	9.58032	0.000192263	
1690	0.9999	8.93069	0.000168752	
1700	0.9998	9.08036	0.000166485	
1710	0.9998	9.10047	0.000153475	
1720	0.99978	9.30043	0.000180564	
1730	0.99964	9.45048	0.000172926	
1740	0.99986	8.78078	0.000148123	
1750	0.99956	9.8305	0.000174821	
1760	0.9996	9.44043	0.000188422	
1770	0.99982	8.86034	0.000164051	
1780	0.99968	9.72031	0.000179314	
1790	0.99992	9.39059	0.00014804	
1800	0.99992	8.18046	0.000151618	
1810	0.99968	8.94065	0.000172288	
1820	0.99972	9.14061	0.000151352	
1830	0.9999	8.88033	0.000157488	
1840	0.99982	9.19058	0.000149778	
1850	0.99974	8.84027	0.000163046	
1860	0.99984	8.82024	0.000154885	
1870	0.99976	9.02032	0.000176008	
1880	0.99972	9.15043	0.000175903	
1890	0.9997	9.27057	0.000168416	
1900	0.99994	9.12082	0.000151558	
1910	0.99978	9.61024	0.000178685	
1920	0.9998	8.71041	0.000167357	
1930	0.99988	7.97056	0.000146981	
1940	0.99988	8.29038	0.000175096	
1950	0.99978	9.67038	0.000177917	
1960	0.99958	9.66034	0.000176057	
1970	0.99954	9.74022	0.000186573	
1980	0.9999	9.10063	0.000152019	
1990	0.9997	9.53047	0.000151605	
2000	0.99976	9.76055	0.000180811	
2010	0.9997	9.56056	0.000167709	
2020	0.99976	8.54066	0.00016956	
2030	0.99972	9.37055	0.00016798	
2040	0.9998	9.27044	0.000169058	
2050	0.99968	9.81053	0.000183494	
2060	0.99976	9.31043	0.000165282	
2070	0.9998	8.7404	0.000155812	
2080	0.99978	9.47038	0.000166939	
2090	0.99968	9.10043	0.000163341	
2100	0.99976	9.26022	0.000166538	
2110	0.99996	8.74032	0.000143984	
2120	0.9996	9.66036	0.000162373	
2130	0.99968	9.41053	0.00020088	
2140	0.99948	9.59073	0.000191344	
2150	0.99976	9.35027	0.000175824	
2160	0.99964	9.54038	0.000189133	
2170	0.99952	9.66055	0.000182819	
2180	0.99982	8.28044	0.000156483	
2190	0.99988	8.84028	0.000172042	
2200	0.99978	8.95055	0.000173245	
2210	0.99936	8.9504	0.000206466	
2220	0.99968	9.16046	0.000166451	
2230	0.99976	9.25046	0.000174525	
2240	0.99944	9.73062	0.000188617	
2250	0.99964	8.93051	0.000185415	
2260	0.9999	8.9807	0.000142562	
2270	0.99952	9.14044	0.000168857	
2280	0.99974	8.78044	0.000174475	
2290	0.99976	9.10058	0.000192622	
2300	0.9995	9.93031	0.000202458	
2310	0.9998	9.34034	0.000165536	
2320	0.99972	9.42052	0.000174203	
2330	0.9995	9.56075	0.000191701	
2340	0.99978	9.20038	0.000157089	
2350	0.99936	9.89049	0.000190553	
2360	0.99976	9.29075	0.000171609	
2370	0.99928	9.86043	0.000199092	
2380	0.99966	8.80043	0.000181344	
2390	0.99974	9.35037	0.00016118	
2400	0.99922	9.71034	0.000217733	
2410	0.9995	9.63091	0.000171203	
2420	0.99946	9.51062	0.000191691	
2430	0.9998	9.1106	0.000155865	
2440	0.99966	9.08034	0.000200199	
2450	0.99932	9.55078	0.000198889	
2460	0.99948	9.67067	0.000182817	
2470	0.99974	9.0406	0.000168949	
2480	0.99974	9.21048	0.00016901	
2490	0.99974	9.32049	0.000157996	
2500	0.99936	9.74056	0.000208679	
2510	0.99984	8.82042	0.000159134	
2520	0.99962	9.6306	0.000180437	
2530	0.99968	9.11033	0.000175551	
2540	0.99948	9.8905	0.000196275	
2550	0.9995	9.68045	0.000203742	
2560	0.99942	9.60048	0.000184619	
2570	0.99954	9.5604	0.000188428	
2580	0.9996	9.54036	0.000190701	
2590	0.99954	9.65046	0.000199718	
2600	0.99966	9.72047	0.000177584	
2610	0.9992	9.56035	0.000213889	
2620	0.99944	9.80068	0.000223234	
2630	0.99944	9.69037	0.000170733	
2640	0.99944	9.35067	0.000176649	
2650	0.99952	9.12022	0.000148345	
2660	0.99968	9.49032	0.000176413	
2670	0.9994	9.86049	0.000229035	
2680	0.9996	9.78052	0.000175271	
2690	0.99928	10.0005	0.000200113	
2700	0.99968	9.3104	0.000171132	
2710	0.9992	9.96023	0.000206337	
2720	0.9996	9.49045	0.00016737	
2730	0.99954	9.22062	0.000201242	
2740	0.99946	9.8105	0.000172497	
2750	0.99924	10.0007	0.000193941	
2760	0.9996	8.92097	0.000195241	
2770	0.99932	9.50036	0.000203448	
