100	-0.00547899	0	-0.00517667	0.0184044	0	0.0184044	0	0	0	-0.00517667	-0.00517667	0	0	0	-0.00517667	0	-0.00517667	0	0	0.0184044	-0.00517667	0	0.0184044	0	0.0184044	0.0184044	0	-0.00517667	0.0184044	0	0	0	-0.00517667	-0.00517667	-0.00517667	0.0184044	-0.00517667	-0.00517667	0	0	0.0184044	0	-0.00517667	0.0184044	0	0	0	-0.00517667	-0.00517667	0	-0.00517667	-0.00517667	0	0	0.00673494	-0.00517667	-0.00517667	-0.00517667	0	-0.00517667	-0.00517667	0	-0.00517667	0	-0.00517667	0	-0.00517667	0	0	-0.00517667	0	-0.00517667	0	0	0	0	0	0	0	0.0184044	0	-0.00517667	-0.00517667	0	-0.00517667	0	0	0	0	0	-0.00517667	-0.00517667	-0.00517667	0	0.0184044	-0.00531801	-0.00517667	0	-0.00517667	0	
110	0	-0.00517667	-0.00984681	-0.00517667	0	-0.00517667	0	-0.00517667	0	0.0223522	-0.00745522	-0.00517667	-0.00517667	-0.0153396	0.0184044	-0.00745522	0	-0.00517667	-0.00517667	0	-0.00517667	-0.00517667	-0.00517667	0	0	0	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	0	0	-0.01182	0	-0.00517667	-0.00517667	0	0	0	-0.00517667	0	-0.00517667	0	0	-0.00517667	-0.00517667	0	0	-0.00517667	-7.43425e-05	-0.00517667	-0.00517667	-0.00517667	0.0184044	-0.00517667	0.0184044	-0.00517667	-0.00517667	-0.0153396	0	0	-0.00517667	-0.00517667	-0.00517667	0	0	-0.00517667	-0.00517667	0	0.0184044	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00745522	-0.00984681	0	0	-0.00517667	-0.00517667	0	-0.00517667	-0.00517667	-0.00517667	0	0.0184044	-0.00517667	-0.00517667	-0.00517667	0	-0.00517667	-0.00517667	-0.00517667	0	0	-0.00517667	-0.00517667	-0.00517667	
120	-0.00517667	0	-0.00517667	0.0184044	0	-0.00517667	-0.00517667	0	-0.00517667	0.0184044	-0.01305	0	0.0184044	-0.01305	-0.00517667	0	0.0184044	-0.00517667	0	0.00243177	0	0	-0.01305	0.0184044	-0.01305	0	0	-0.01305	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.01305	0.0184044	0	0.0184044	-0.01305	0	0	-0.01305	0	0	0	-0.00517667	-0.00517667	0	0	0	0	-0.00517667	0	-0.01305	-0.01305	0.0184044	-0.00517667	-0.00517667	-0.00517667	0	0	-0.00517667	-0.01305	0	-0.0156039	0	-0.00517667	0.0184044	-0.00517667	0	-0.00517667	0	0	0.0184044	-0.01305	-0.00517667	0.0184044	0	0	0.0251734	-0.00517667	0	-0.00517667	-0.00517667	-0.01305	0	-0.01305	0	-0.01305	0	-0.00517667	0.0184044	0	0.0184044	0	0.0184044	0.0184044	-0.01305	-0.00517667	0	-0.00517667	0	
130	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.01305	0.0184044	0	0	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.01305	0	-0.00517667	-0.00517667	0	0	-0.01305	0.0184044	-0.00517667	-0.01305	-0.01305	0.0184044	-0.00517667	0	0	-0.00517667	0	0	-0.00517667	0	-0.01305	0.0184044	-0.01305	-0.01305	0	-0.01305	-0.00517667	-0.01305	0	0	-0.01305	0.0184044	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.00517667	0.00171063	-0.00517667	-0.00517667	0.0184044	-0.00517667	-0.01305	0	0	0	0.0184044	-0.01305	-0.01305	0	-0.01305	-0.01305	-0.01305	0	-0.024106	-0.01305	-0.01305	-0.01305	0	-0.00517667	-0.00517667	-0.01305	0	0	-0.00517667	-0.01305	0	-0.00517667	-0.01305	-0.01305	-0.01305	0	-0.01305	-0.01305	-0.00517667	0.0184044	-0.01305	
140	-0.01305	-0.00517667	0.00667639	0	-0.01305	0	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.01305	0	0.00667639	-0.01305	0	-0.01305	-0.0164213	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.01305	-0.00517667	-0.01305	0	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	0.00171063	-0.00517667	-0.01305	-0.01305	-0.0164213	-0.01305	0	0	0	0	-0.00517667	0	0	-0.00517667	-0.00517667	0	-0.01305	-0.01305	0.00281988	-0.01305	0	-0.00517667	-0.0164213	-0.01305	-0.01305	-0.01305	-0.01305	0.00667639	0.00171063	0	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.0197158	0.00171063	-0.00517667	0.00667639	-0.00517667	-0.00517667	0.00667639	-0.00517667	0	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	0.00171063	-0.01305	0	-0.01305	-0.01305	0	-0.01305	-0.01305	0.00667639	0.00667639	0	-0.00517667	-0.01305	-0.01305	-0.01305	0.00667639	
150	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.0192964	0	-0.00517667	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.00517667	0.00171063	0	-0.0192964	0	0	0	-0.01305	-0.01305	-0.00517667	-0.01305	-0.0112553	0	-0.0197158	-0.01305	0	-0.0112553	-0.01305	-0.01305	0.00171063	-0.01305	-0.01305	-0.01305	0.00171063	0	-0.0197158	0	-0.01305	-0.0252306	-0.00517667	-0.00517667	-0.0197158	-0.00517667	-0.0197158	-0.01305	-0.01305	-0.01305	0.00171063	-0.00517667	-0.0149679	-0.01305	-0.0260212	-0.01305	-0.01305	0.00171063	-0.01305	-0.0112553	-0.00517667	-0.0197158	-0.00517667	-0.0197158	-0.01305	0	0	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.0197158	-0.01305	0.00171063	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	0	-0.01305	-0.0192964	-0.01305	-0.0197158	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.00791799	-0.01305	
160	-0.00517667	-0.0112553	-0.01305	-0.00517667	0	0.00171063	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	0	-0.01305	-0.00517667	-0.01305	-0.01305	0	-0.00517667	-0.01305	0.00171063	0.00171063	-0.0197158	-0.00517667	-0.0149679	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	0	-0.00517667	-0.0112553	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.00517667	-0.0197158	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.01305	0.00171063	-0.00517667	0.00171063	-0.01305	0	0	-0.00517667	0	0.00171063	-0.00517667	-0.00517667	0	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.01305	0	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.0197158	0.00171063	-0.0149679	0	-0.00517667	0.00171063	-0.01305	0.00171063	-0.0197158	-0.00517667	-0.0197158	0	0.00171063	-0.01305	-0.00517667	
170	-0.01305	-0.00517667	-0.01305	-0.01305	0.00171063	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00517667	0	-0.01305	0	-0.00517667	-0.00517667	-0.00517667	-0.00517667	0.00171063	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.01305	0	-0.00517667	-0.00517667	-0.01305	0	0	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.01305	0	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.01305	0.00171063	-0.00517667	-0.00517667	0	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	0	-0.00517667	-0.00517667	
180	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	0.00759551	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.00517667	0.00759551	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.000105645	-0.00517667	-0.00517667	-0.00517667	0.00089335	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	
190	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.0150598	-0.00517667	-0.00517667	-0.0164574	-0.01305	-0.01305	-0.0181742	-0.01305	-0.0164574	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.0164574	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00559841	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.0164574	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.01305	
200	-0.01305	-0.00517667	-0.01305	-0.01305	-0.0164574	-0.01305	-0.01305	0.0123448	-0.01305	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.0164574	-0.01305	-0.01305	-0.0113148	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.0164574	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.0277806	-0.01305	-0.01305	-0.0164574	-0.01305	-0.01305	-0.0164574	-0.01305	-0.01305	-0.0164574	0.00171009	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	0.00171009	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	0.00171009	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.0277806	-0.0164574	-0.01305	-0.0164574	0.00171009	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.0113148	-0.00517667	-0.01305	-0.01305	-0.01305	-0.00234429	-0.01305	-0.00517667	-0.00517667	
210	-0.01305	-0.0164574	-0.0277806	-0.01305	-0.0277806	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.0164574	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.0164574	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.0164574	-0.0164574	-0.01305	-0.01305	-0.0164574	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.0164574	-0.01305	-0.0164574	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.0164574	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.0164574	-0.01305	-0.01305	-0.0164574	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-4.4949e-05	-0.00517667	-0.0164574	-0.00517667	-0.01305	-0.0164574	
220	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00510534	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	0.00367993	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00517667	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.00517667	-0.00517667	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00517667	
230	-0.0168544	-0.01305	-0.01305	-0.00510534	-0.0162455	-0.00510534	-0.01305	-0.01305	-0.01305	-0.0162455	-0.00517667	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	-0.0150356	-0.01305	0.00347877	-0.00510534	0.00347877	-0.01305	-0.00517667	-0.01305	-0.0162455	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.0133887	-0.0133887	0.00966138	-0.01305	-0.0162455	-0.00510534	-0.00510534	-0.0162455	-0.00517667	-0.01305	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.0162455	-0.01305	-0.01305	-0.01305	-0.01305	-0.0133887	-0.01305	0.00347877	-0.01305	-0.01305	-0.0162455	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	0.00966138	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	0.00966138	-0.01305	-0.01305	-0.00510534	-0.01305	-0.01305	-0.0150356	-0.01305	-0.01305	-0.01305	-0.00510534	-0.01305	-0.01305	-0.00510534	-0.01305	-0.01305	-0.01305	0.00383341	-0.01305	-0.01305	-0.00510534	-0.00517667	-0.0133887	-0.01305	-0.00194675	
240	-0.00510534	-0.01305	-0.01305	-0.01305	-0.00517667	-0.00510534	-0.01305	-0.01305	0.00595129	-0.01305	-0.01305	-0.01305	0.00347877	-0.01305	-0.00675779	-0.0162455	-0.01305	-0.01305	-0.01305	-0.01305	0.00347877	-0.00517667	-0.01305	-0.00510534	-0.00306291	-0.01305	-0.01305	-0.01305	-0.00675779	-0.00510534	-0.00517667	-0.01305	-0.01305	-0.01305	-0.01305	0.00347877	-0.01305	-0.01305	-0.01305	-0.01305	0.000257899	-0.00306291	-0.01305	-0.00517667	0.00966138	-0.0293239	-0.01305	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	-0.0162455	0.00347877	-0.00510534	-0.0162455	-0.01305	-0.01305	0.00347877	-0.0162455	-0.0162455	-0.01305	-0.00306291	-0.01305	-0.01305	-0.01305	-0.01305	-0.00510534	-0.0162455	-0.01305	-0.01305	-0.00510534	-0.01305	-0.01305	-0.00517667	-0.0162455	-0.01305	-0.00517667	-0.01305	-0.01305	-0.01305	0.00347877	-0.00517667	-0.01305	-0.00510534	-0.01305	-0.0162455	0.00347877	-0.01305	0.00966138	-0.01305	-0.01305	-0.01305	-0.01305	-0.0128139	-0.01305	-0.0128594	-0.01305	-0.01305	-0.01305	
250	-0.0128139	-0.01305	-0.01305	-0.01305	-0.00671236	-0.01305	-0.01305	-0.01305	-0.01305	-0.0128139	-0.0128139	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	0.00966138	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	0.00966138	-0.01305	-0.01305	-0.01305	0.00966138	-0.0128139	-0.01305	0.00966138	-0.01305	-0.01305	-0.01305	-0.01305	-0.0128139	-0.01305	-0.01305	-0.01305	-0.01305	-0.0128139	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.0128139	-0.01305	-0.01305	-0.0128139	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.0128139	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.0128139	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	0.00347877	-0.01305	-0.01305	-0.01305	-0.01305	
260	-0.01305	-0.01305	-0.0159534	-0.01305	-0.01305	-0.01305	-0.00862573	-0.01305	-0.01305	-0.01305	-0.01305	0.00966138	-0.01305	-0.01305	-0.01305	-0.01305	-0.00862573	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.00862573	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	0.00966138	-0.01305	-0.01305	-0.00862573	-0.00862573	-0.01305	-0.01305	0.0156793	-0.00862573	-0.01305	-0.01305	0.00966138	0.00966138	-0.00862573	-0.01305	-0.01305	-0.01305	-0.00862573	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	0.00966138	-0.00862573	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	0.00966138	-0.01305	-0.0246479	-0.01305	0.0156793	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	-0.01305	
