G	ifd_prop	time_to_IFD	sd_intake	
3060	0.88346	10.0009	0.000984917	
3070	0.8875	10.0007	0.00102679	
3080	0.8951	10.0009	0.000954049	
3090	0.90442	10.0007	0.000950564	
3100	0.89801	10.0005	0.000942893	
3110	0.90733	10.0009	0.000915459	
3120	0.89742	10.0008	0.00090731	
3130	0.907	10.0007	0.00089344	
3140	0.88918	10.0013	0.000993289	
3150	0.90796	10.0006	0.000887447	
3160	0.89958	10.0008	0.000928692	
3170	0.90098	10.0007	0.000915556	
3180	0.88842	10.0007	0.000948576	
3190	0.89478	10.0006	0.000917116	
3200	0.89832	10.0009	0.000924589	
3210	0.89143	10.0004	0.000934345	
3220	0.90445	10.0007	0.000903072	
3230	0.88269	10.0007	0.00100668	
3240	0.87068	10.0011	0.00109354	
3250	0.87973	10.0008	0.000961071	
3260	0.89821	10.0005	0.000927641	
3270	0.89756	10.0008	0.000929874	
3280	0.88617	10.0006	0.000958822	
3290	0.90454	10.0009	0.000900231	
3300	0.90177	10.0005	0.000942284	
3310	0.90192	10.0006	0.000919562	
3320	0.90645	10.0004	0.000919368	
3330	0.91167	10.0008	0.000885786	
3340	0.89759	10.0009	0.000952693	
3350	0.89311	10.0006	0.000903324	
3360	0.89811	10.0008	0.000899079	
3370	0.89119	10.001	0.000992972	
3380	0.88566	10.0013	0.000968963	
3390	0.89516	10.0008	0.000993035	
3400	0.89537	10.0011	0.000882842	
3410	0.88093	10.0007	0.00100194	
3420	0.87189	10.0011	0.00109157	
3430	0.88148	10.0009	0.000991473	
3440	0.87876	10.0007	0.00100995	
3450	0.90593	10.0006	0.00101213	
3460	0.88047	10.0007	0.00100989	
3470	0.88682	10.0011	0.00101794	
3480	0.88112	10.0009	0.000965347	
3490	0.89841	10.0006	0.000912532	
3500	0.89434	10.001	0.000913926	
3510	0.89651	10.001	0.000890751	
3520	0.89442	10.0007	0.000933957	
3530	0.91315	10.0007	0.00091621	
3540	0.90722	10.0006	0.000886218	
3550	0.9001	10.0006	0.000937237	
3560	0.89059	10.0009	0.000932691	
3570	0.89362	10.0005	0.000922901	
3580	0.89692	10.0009	0.000952004	
3590	0.89643	10.0006	0.000909519	
3600	0.89838	10.0005	0.000998246	
3610	0.91046	10.0006	0.000848219	
3620	0.90807	10.0008	0.000880372	
3630	0.91176	10.0006	0.000860801	
3640	0.91481	10.0008	0.000884788	
3650	0.91108	10.0004	0.000875074	
3660	0.88688	10.0012	0.000938568	
3670	0.90049	10.0008	0.000958515	
3680	0.89573	10.0007	0.00098649	
3690	0.89708	10.0009	0.000963701	
3700	0.90294	10.0007	0.000906036	
3710	0.90349	10.0011	0.000882405	
3720	0.9067	10.0009	0.000862057	
3730	0.90962	10.0007	0.000859658	
3740	0.89452	10.0006	0.000971325	
3750	0.90057	10.0006	0.000937769	
3760	0.90124	10.0007	0.00090827	
3770	0.88151	10.0004	0.000974196	
3780	0.88528	10.0006	0.000991426	
3790	0.88501	10.0009	0.00101182	
3800	0.89076	10.001	0.000982439	
3810	0.87678	10.0006	0.00101722	
3820	0.8836	10.0009	0.000935168	
3830	0.89893	10.0008	0.000925636	
3840	0.89876	10.0006	0.000888413	
3850	0.89832	10.0007	0.000859743	
3860	0.89386	10.0006	0.000967609	
3870	0.90104	10.0005	0.000922442	
3880	0.89638	10.0004	0.000944594	
3890	0.91042	10.0004	0.00091527	
3900	0.89203	10.0009	0.000918043	
3910	0.90381	10.0004	0.000869508	
3920	0.89633	10.0006	0.000994445	
3930	0.89512	10.0009	0.000889163	
3940	0.88658	10.0008	0.00103399	
3950	0.89471	10.0006	0.000939101	
3960	0.88603	10.0014	0.00102603	
3970	0.89877	10.0011	0.000866786	
3980	0.90298	10.0006	0.000940533	
3990	0.90755	10.0007	0.000863135	
4000	0.89672	10.001	0.000934132	
4010	0.89427	10.0012	0.00092202	
4020	0.89437	10.0006	0.000963638	
4030	0.89568	10.0012	0.000936712	
4040	0.89695	10.0007	0.000963496	
4050	0.90066	10.0009	0.000912207	
4060	0.89819	10.0005	0.000908321	
4070	0.8974	10.0006	0.000830436	
4080	0.91614	10.0007	0.000816854	
4090	0.91086	10.0006	0.000844193	
4100	0.90233	10.0005	0.000879859	
4110	0.90202	10.0005	0.000919911	
4120	0.90137	10.0005	0.000923647	
4130	0.89882	10.0005	0.000958999	
4140	0.9106	10.0005	0.000882638	
4150	0.90306	10.0008	0.000959728	
4160	0.89001	10.001	0.000931692	
4170	0.89557	10.0006	0.000867469	
4180	0.90605	10.0007	0.000892786	
4190	0.90602	10.0005	0.000903632	
4200	0.89946	10.0007	0.000903406	
4210	0.90076	10.0005	0.000870807	
4220	0.90789	10.0007	0.000861783	
4230	0.89765	10.0009	0.000929556	
4240	0.8959	10.0005	0.000927961	
4250	0.89259	10.001	0.000911357	
4260	0.89406	10.0006	0.000975906	
4270	0.89928	10.0008	0.000953465	
4280	0.89531	10.0014	0.000921972	
4290	0.90396	10.0008	0.000982503	
4300	0.9081	10.0008	0.000857261	
4310	0.9022	10.001	0.000931365	
4320	0.9014	10.0007	0.000911965	
4330	0.89957	10.0004	0.000917892	
4340	0.90331	10.0007	0.000936155	
4350	0.90029	10.0005	0.000891679	
4360	0.9037	10.0014	0.000923924	
4370	0.90589	10.0008	0.000909999	
4380	0.90567	10.0006	0.000876614	
4390	0.89018	10.0009	0.000968922	
4400	0.89834	10.0006	0.00092213	
4410	0.89879	10.0012	0.000905925	
4420	0.88543	10.0009	0.00100617	
4430	0.89008	10.0012	0.000995907	
4440	0.89189	10.0004	0.000981985	
4450	0.89532	10.0008	0.000995855	
4460	0.88983	10.0012	0.000931408	
4470	0.88773	10.0004	0.000920958	
4480	0.90008	10.0007	0.000881539	
4490	0.90615	10.0007	0.000906591	
4500	0.88636	10.0006	0.000997434	
4510	0.88375	10.0008	0.00101615	
4520	0.89101	10.0006	0.000929325	
4530	0.8925	10.0005	0.000979034	
4540	0.90725	10.0007	0.000908362	
4550	0.89529	10.0004	0.000948829	
4560	0.89489	10.0004	0.000902955	
4570	0.89739	10.0006	0.000949289	
4580	0.8937	10.0006	0.000945348	
4590	0.90528	10.0013	0.000866963	
4600	0.89526	10.0009	0.000990147	
4610	0.90483	10.0008	0.000907258	
4620	0.88577	10.001	0.000977268	
4630	0.9011	10.0007	0.000975112	
4640	0.89823	10.0008	0.00093536	
4650	0.89533	10.0003	0.000939351	
4660	0.90012	10.0006	0.000908699	
4670	0.90553	10.0006	0.000862488	
4680	0.90516	10.0005	0.000858456	
4690	0.89544	10.0013	0.000935129	
4700	0.9047	10.0005	0.000901675	
4710	0.90248	10.0008	0.000837336	
4720	0.89782	10.0013	0.0009791	
4730	0.89301	10.0003	0.000937208	
4740	0.88956	10.0007	0.00102861	
4750	0.88897	10.0006	0.000991791	
4760	0.88784	10.0005	0.00096367	
4770	0.89114	10.0009	0.000999334	
4780	0.8963	10.0011	0.000947374	
