G	ifd_prop	time_to_IFD	sd_intake	
1640	0.99988	8.95018	0.000165631	
1650	0.99976	8.91065	0.000161014	
1660	0.99994	8.30059	0.000144783	
1670	0.99992	9.03047	0.000153791	
1680	0.99964	9.90031	0.000189494	
1690	0.99982	8.83035	0.000181948	
1700	0.9996	9.08034	0.00018747	
1710	0.99962	9.63066	0.000204635	
1720	0.99998	8.26059	0.000144304	
1730	0.99996	8.66046	0.000150546	
1740	0.99968	10.0007	0.00019493	
1750	0.99962	9.39039	0.000164594	
1760	0.99964	8.82046	0.000195668	
1770	0.99966	8.65062	0.000177439	
1780	0.99982	8.56072	0.000147267	
1790	0.99968	9.50059	0.000169928	
1800	0.99962	8.41037	0.000190916	
1810	0.99972	9.44019	0.000213365	
1820	0.99988	9.58042	0.000141369	
1830	0.99976	9.59059	0.000175383	
1840	0.9997	9.54068	0.00017527	
1850	0.99974	8.64026	0.000167666	
1860	0.99972	9.22053	0.000179791	
1870	0.99974	9.24035	0.000184785	
1880	0.99982	8.92037	0.000155697	
1890	0.9997	8.73042	0.000187651	
1900	0.99994	8.43044	0.00015986	
1910	0.99978	8.79037	0.000158267	
1920	0.99974	9.08038	0.000158175	
1930	0.9999	9.16042	0.000157964	
1940	0.99966	9.17055	0.00016188	
1950	0.99986	8.75043	0.000167525	
1960	0.99976	8.8203	0.000154429	
1970	0.99986	8.60032	0.000152871	
1980	0.99974	9.32041	0.000164544	
1990	0.9998	8.80037	0.00016989	
2000	0.9998	9.31038	0.000188775	
2010	0.99972	9.58036	0.000183182	
2020	0.99966	9.53031	0.000178897	
2030	0.99972	9.03047	0.000158515	
2040	0.9997	9.41045	0.000198431	
2050	0.99976	9.70046	0.000174128	
2060	0.99992	8.5205	0.000164913	
2070	0.99966	9.24043	0.000164453	
2080	0.99978	9.16033	0.000175172	
2090	0.99966	9.30029	0.000164207	
2100	0.99964	9.34049	0.000179763	
2110	0.99982	8.93044	0.000162516	
2120	0.99976	9.25042	0.000166435	
2130	0.99976	9.49034	0.000178839	
2140	0.99976	9.02028	0.000170171	
2150	0.99974	8.63063	0.000170103	
2160	0.99968	9.19037	0.000177039	
2170	0.99954	9.43056	0.000183261	
2180	0.99988	8.65091	0.000157332	
2190	0.99972	9.60048	0.000166336	
2200	0.99968	9.23058	0.000162828	
2210	0.9998	8.23059	0.000167897	
2220	0.99956	9.56079	0.000171966	
2230	0.99978	8.81064	0.000154073	
2240	0.99968	8.96049	0.000186927	
2250	0.99958	9.16011	0.00018395	
2260	0.99982	8.90044	0.0001739	
2270	0.99968	9.18035	0.000184486	
2280	0.99954	9.58047	0.000194636	
2290	0.99976	9.89027	0.000178124	
2300	0.9995	9.72014	0.000211083	
2310	0.99966	9.18034	0.000184842	
2320	0.99972	9.45052	0.000159214	
2330	0.99976	9.12033	0.00017417	
2340	0.99972	9.60043	0.000175206	
2350	0.99968	9.34041	0.000169633	
2360	0.99962	9.4805	0.000157928	
2370	0.99954	9.78058	0.000194907	
2380	0.99958	9.22051	0.000179764	
2390	0.99952	9.30046	0.000207308	
2400	0.9996	9.30041	0.000178369	
2410	0.99964	9.2803	0.000174772	
2420	0.99972	9.21055	0.000192174	
2430	0.99966	9.31057	0.000166142	
2440	0.99982	8.20055	0.000154721	
2450	0.99954	9.1504	0.000199573	
2460	0.99956	9.14026	0.000193381	
2470	0.99962	9.00037	0.000176365	
2480	0.99934	9.87044	0.000217805	
2490	0.99978	8.88037	0.000143374	
2500	0.99972	9.61084	0.000172284	
2510	0.99966	9.83099	0.000161914	
2520	0.99956	9.12038	0.000153981	
2530	0.99954	9.22061	0.000174436	
2540	0.99954	9.22033	0.000194192	
2550	0.99976	9.3204	0.000167164	
2560	0.99978	9.15048	0.000179101	
2570	0.99952	9.9404	0.000172396	
2580	0.9994	9.57035	0.000202152	
2590	0.9996	9.33026	0.000189575	
2600	0.99948	9.62047	0.000191402	
2610	0.99966	9.85051	0.000207015	
2620	0.99968	9.40038	0.000167081	
