G	ifd_prop	time_to_IFD	sd_intake	
7000	0.9962	10.0034	0.00329097	
7010	0.9966	9.88385	0.00318069	
7020	0.9962	10.0042	0.00332854	
7030	0.9977	9.88315	0.00319775	
7040	0.9954	10.0019	0.00338868	
7050	0.9966	9.8823	0.00329407	
7060	0.9954	10.0018	0.00331802	
7070	0.9971	9.9749	0.00313174	
7080	0.9945	10.0042	0.00337637	
7090	0.9956	10.0015	0.00355728	
7100	0.9963	10.0027	0.00312342	
7110	0.9966	10.0031	0.0030884	
7120	0.997	10.0016	0.0030358	
7130	0.9962	9.90251	0.00318005	
7140	0.996	9.85408	0.00340993	
7150	0.9925	10.0026	0.00399764	
7160	0.9941	10.003	0.00358024	
7170	0.9948	10.0044	0.00343117	
7180	0.9944	10.0053	0.00312223	
7190	0.9949	10.0025	0.00328434	
7200	0.9947	9.97276	0.00368062	
7210	0.9939	9.94318	0.00331369	
7220	0.9931	10.0068	0.00335081	
7230	0.9933	9.9825	0.00343499	
7240	0.9935	10.0045	0.00359157	
7250	0.9936	10.005	0.00365803	
7260	0.9953	10.0022	0.00346812	
7270	0.9935	10.0027	0.00386095	
7280	0.994	10.0052	0.00348534	
7290	0.9946	10.004	0.00331506	
7300	0.9943	10.0031	0.00333752	
7310	0.9967	9.665	0.00331832	
7320	0.994	10.0021	0.00349027	
7330	0.9946	10.0053	0.00297835	
7340	0.9967	9.89268	0.00321963	
7350	0.9956	9.84569	0.00311776	
7360	0.993	10.0031	0.00345527	
7370	0.9909	10.0042	0.00358177	
7380	0.9925	9.87435	0.00333101	
7390	0.9912	10.0058	0.00372644	
7400	0.993	10.0056	0.00346425	
7410	0.9921	10.0037	0.00356311	
7420	0.9898	10.0053	0.00397196	
7430	0.9946	9.78539	0.00357125	
7440	0.9917	10.0058	0.00370594	
7450	0.9936	10.0031	0.00322501	
7460	0.9945	10.0044	0.00331237	
7470	0.9943	9.91315	0.00357602	
7480	0.9897	10.0022	0.00355116	
7490	0.9933	10.0054	0.00356057	
7500	0.9916	10.0036	0.00364583	
7510	0.9918	10.0026	0.00374723	
7520	0.992	10.0033	0.00352439	
7530	0.9948	9.99252	0.00330462	
7540	0.9936	10.0037	0.003751	
7550	0.9918	9.86149	0.00352503	
7560	0.9958	9.88379	0.00325477	
7570	0.9939	10.0065	0.00361452	
7580	0.9923	10.0044	0.00360992	
7590	0.994	10.0028	0.0035462	
7600	0.9916	10.0037	0.00369126	
7610	0.992	9.79501	0.00361572	
7620	0.9898	10.0045	0.00409274	
7630	0.9927	10.0034	0.00370613	
7640	0.993	9.91426	0.0035495	
7650	0.9945	10.0024	0.00316833	
7660	0.9935	9.84282	0.00359051	
7670	0.9923	10.0053	0.00376313	
7680	0.994	10.0035	0.0034443	
7690	0.9918	10.0036	0.00360473	
7700	0.9928	10.0028	0.00357592	
7710	0.9917	10.0039	0.00363868	
7720	0.9932	10.0042	0.00349476	
7730	0.9915	10.0047	0.00391094	
7740	0.993	10.0036	0.00353924	
7750	0.9921	10.0039	0.00372174	
7760	0.991	10.005	0.00397183	
7770	0.9902	10.0066	0.0035959	
7780	0.9929	10.0029	0.00347881	
7790	0.9897	10.0035	0.0040131	
7800	0.9935	10.0019	0.00347968	
7810	0.9901	10.0029	0.00387026	
7820	0.9918	10.0021	0.00378579	
7830	0.994	10.0052	0.00344161	
7840	0.9926	9.99227	0.00366858	
7850	0.9934	9.93504	0.0034557	
7860	0.9938	10.0023	0.00353524	
7870	0.9911	10.0044	0.00418214	
7880	0.9899	10.007	0.00389571	
7890	0.9921	10.0034	0.00377057	
7900	0.9917	10.0028	0.00398636	
7910	0.9915	10.0037	0.00342587	
7920	0.9927	10.0051	0.00355813	
7930	0.9888	10.0031	0.00380689	
7940	0.9893	10.0036	0.00382562	
7950	0.99	10.0033	0.00387924	
7960	0.9896	10.0044	0.00405089	
7970	0.9905	10.0041	0.00400405	
7980	0.9923	10.0029	0.0034312	
7990	0.9944	10.0042	0.00338066	
8000	0.988	10.0043	0.0040596	
8010	0.9879	10.0038	0.0039164	
8020	0.9934	10.004	0.004031	
8030	0.9937	10.0033	0.00350795	
8040	0.9926	10.0055	0.0034956	
8050	0.9935	10.008	0.00384464	
8060	0.9947	10.0031	0.00326154	
8070	0.9928	10.0033	0.00363165	
8080	0.9931	10.0061	0.00356371	
8090	0.993	10.004	0.00359618	
8100	0.9935	10.0025	0.00343925	
8110	0.9926	10.0048	0.00386026	
8120	0.9931	10.0048	0.0036331	
8130	0.9939	10.0027	0.00349322	
8140	0.994	9.96248	0.0037468	
8150	0.9948	10.0044	0.00322289	
8160	0.9941	9.96428	0.00352087	
8170	0.9932	10.0025	0.00352404	
8180	0.9934	10.0054	0.00378832	
8190	0.9939	10.0025	0.00370525	
8200	0.9924	10.0048	0.00342224	
8210	0.9912	10.0056	0.00412858	
8220	0.9919	9.88314	0.00386503	
8230	0.9923	10.0029	0.0033051	
8240	0.9954	10.0038	0.00331557	
8250	0.9932	10.0044	0.00348398	
8260	0.9932	10.0035	0.00368579	
8270	0.9951	10.004	0.00333897	
8280	0.9932	9.75242	0.00332151	
8290	0.9898	10.0056	0.00392689	
8300	0.9913	10.0038	0.00370955	
8310	0.9926	10.0037	0.0035269	
8320	0.9943	10.0044	0.00353194	
8330	0.993	10.0041	0.00376254	
8340	0.9952	10.003	0.00323322	
8350	0.9941	10.0086	0.00343368	
8360	0.9953	9.75339	0.00336064	
8370	0.9919	10.0015	0.00350074	
8380	0.9929	10.0039	0.00346296	
8390	0.9929	9.77336	0.00376319	
8400	0.9927	10.0061	0.00334004	
8410	0.9927	9.95397	0.00366206	
8420	0.9937	9.86371	0.00347666	
8430	0.9948	10.0031	0.00360192	
8440	0.9928	10.0038	0.00369917	
8450	0.993	10.0032	0.00360164	
8460	0.9923	10.0041	0.00386679	
8470	0.9948	9.71509	0.00333927	
8480	0.9964	10.0037	0.00319932	
8490	0.9963	9.9636	0.00301136	
8500	0.9953	10.0037	0.0036561	
8510	0.9934	10.0027	0.00366469	
8520	0.9941	10.005	0.0034564	
8530	0.9959	9.6134	0.00347476	
8540	0.9949	10.0032	0.00351619	
8550	0.9948	10.0023	0.00335315	
8560	0.9964	9.99162	0.00310617	
8570	0.9949	10.0053	0.00360866	
8580	0.9969	9.55175	0.00311764	
8590	0.9967	9.95269	0.00318206	
8600	0.9965	9.90446	0.00313624	
8610	0.9959	9.86389	0.00315469	
8620	0.9961	9.93232	0.00318078	
8630	0.9953	9.8329	0.00331416	
8640	0.9958	9.77261	0.00355728	
8650	0.9954	9.95326	0.00351627	
8660	0.9949	10.0037	0.00338806	
8670	0.997	10.0044	0.0032201	
8680	0.9966	9.80282	0.00328539	
8690	0.9963	10.0026	0.00314123	
8700	0.9955	9.84379	0.00323212	
8710	0.9942	9.74355	0.0033632	
8720	0.9973	9.91425	0.00307709	
8730	0.995	10.0031	0.00364552	
8740	0.9965	9.84285	0.00329513	
8750	0.9968	9.81413	0.00326256	
8760	0.9965	9.95467	0.00295523	
8770	0.9961	9.79272	0.00346065	
8780	0.9959	10.0028	0.00330953	
8790	0.9973	10.0033	0.00301103	
8800	0.9963	10.0022	0.00328824	
8810	0.9963	9.77339	0.00312553	
8820	0.9975	9.72434	0.00318629	
8830	0.9971	9.84262	0.00327904	
8840	0.997	9.65362	0.00326883	
8850	0.9966	10.0043	0.00352685	
8860	0.9953	10.0046	0.00334108	
8870	0.9982	9.92522	0.00312533	
8880	0.9974	9.72399	0.00289905	
8890	0.9965	9.86319	0.00299286	
8900	0.9959	10.0024	0.00326267	
8910	0.9966	9.97299	0.00356462	
8920	0.9973	9.51182	0.00326779	
8930	0.9969	10.0031	0.00326804	
8940	0.997	9.98389	0.00296881	
8950	0.9968	9.60337	0.00310083	
8960	0.9965	9.77497	0.00319989	
8970	0.9962	10.0022	0.00316496	
8980	0.9969	9.84341	0.00312452	
8990	0.9975	9.92364	0.00320382	
9000	0.9964	9.89302	0.00328957	
9010	0.9959	10.0042	0.00298909	
9020	0.9972	10.0021	0.00328022	
9030	0.996	10.0025	0.00320786	
9040	0.9976	9.74154	0.00295435	
9050	0.9965	10.0031	0.00314203	
9060	0.9977	9.81223	0.00320869	
9070	0.9959	10.0028	0.00317059	
9080	0.997	9.71348	0.00326791	
9090	0.9967	10.0041	0.00294681	
9100	0.9965	9.80254	0.00317481	
9110	0.9958	9.85383	0.00333447	
9120	0.9967	9.99273	0.0031231	
9130	0.9945	10.005	0.00343398	
9140	0.9961	9.82259	0.0029602	
9150	0.9954	9.8733	0.00310353	
9160	0.9969	9.7347	0.00323533	
9170	0.9963	9.84156	0.00324126	
9180	0.9974	9.60361	0.0031447	
9190	0.9972	9.88277	0.00305265	
9200	0.9954	10.0034	0.00326535	
9210	0.9957	10.0034	0.00331575	
9220	0.9957	9.89375	0.00332679	
9230	0.9958	9.95224	0.00337342	
9240	0.9964	10.0017	0.00282422	
9250	0.9951	10.0022	0.003331	
9260	0.9927	10.0041	0.00365232	
9270	0.9954	9.94347	0.00344676	
9280	0.9967	9.97194	0.00335419	
9290	0.9951	10.0045	0.00354351	
9300	0.9969	9.93403	0.00317579	
9310	0.9957	9.93299	0.00342007	
9320	0.9979	9.85417	0.0030102	
9330	0.9953	9.91308	0.00348788	
9340	0.997	9.73421	0.00313447	
9350	0.9962	9.92271	0.00329323	
9360	0.9969	9.96563	0.00308705	
9370	0.9961	9.85327	0.00322782	
9380	0.9963	10.003	0.00320504	
9390	0.9956	9.76399	0.00323225	
9400	0.9975	9.85308	0.00326596	
9410	0.9963	10.0039	0.00324757	
9420	0.9955	9.64211	0.00337904	
9430	0.9955	9.97202	0.00329518	
9440	0.9961	9.56389	0.00337582	
9450	0.9964	10.0033	0.00314858	
9460	0.9945	10.0023	0.00335137	
9470	0.9928	10.0033	0.00360406	
9480	0.9955	9.94505	0.00328607	
9490	0.9967	9.73339	0.00312002	
9500	0.9954	9.80424	0.00311078	
9510	0.9961	9.9916	0.00302098	
9520	0.9968	9.88284	0.0032977	
9530	0.9969	10.0027	0.00329516	
9540	0.9966	9.98303	0.00338305	
9550	0.9961	10.0014	0.00307979	
9560	0.9966	9.85377	0.00305852	
9570	0.9965	10.0019	0.00313579	
9580	0.9957	9.86469	0.00324169	
9590	0.9975	9.84253	0.00335304	
9600	0.996	10.0035	0.00330909	
9610	0.997	10.0018	0.00317832	
9620	0.9971	10.005	0.00333178	
9630	0.9988	9.57399	0.00284739	
9640	0.997	9.87223	0.00312994	
9650	0.9971	9.80397	0.00320165	
9660	0.9952	9.9919	0.00359464	
9670	0.9971	10.0026	0.00324659	
9680	0.9966	9.96489	0.00312201	
9690	0.9961	9.85498	0.00310314	
9700	0.9961	10.005	0.00336802	
9710	0.9967	10.0037	0.00355992	
9720	0.9967	9.81664	0.0033253	
9730	0.9973	10.0039	0.00320013	
9740	0.9971	10.0034	0.00328472	
9750	0.996	9.76566	0.00301394	
9760	0.9963	9.7423	0.00325757	
9770	0.9972	10.0031	0.00340254	
9780	0.9972	9.78203	0.00320399	
9790	0.9975	9.74362	0.00336999	
9800	0.9979	10.004	0.00312791	
9810	0.9971	9.86354	0.00335471	
9820	0.9969	9.8636	0.00304137	
9830	0.9972	9.7225	0.00314707	
9840	0.9979	9.54193	0.0031256	
9850	0.9977	9.91319	0.00312532	
9860	0.9977	9.83233	0.00291266	
9870	0.997	9.77216	0.00347988	
9880	0.9983	9.59261	0.00289153	
9890	0.9983	9.30289	0.00291494	
9900	0.9976	10.0018	0.00299673	
9910	0.9976	9.95307	0.00337158	
9920	0.997	10.0023	0.00291972	
9930	0.9968	10.0011	0.00312606	
9940	0.9978	9.74208	0.00294521	
9950	0.998	9.73167	0.00316982	
9960	0.9973	9.79281	0.00313585	
9970	0.9981	9.90257	0.00287629	
9980	0.997	9.90245	0.00316052	
9990	0.9976	9.38484	0.0029219	
